Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
MO,ALTON R-IV,MO,ALTON HIGH,290306000016,2013,Total enrollment,M,0.00,0.00,0.00,2.00,2.00,140.00,0.00,144.00,40.00,2.00,0.00
MO,ALTON R-IV,MO,ALTON HIGH,290306000016,2013,Total enrollment,F,2.00,0.00,0.00,2.00,2.00,146.00,0.00,152.00,13.00,2.00,0.00
MO,ARCADIA VALLEY R-II,MO,ARCADIA VALLEY MIDDLE,290315000023,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
MO,ARCADIA VALLEY R-II,MO,ARCADIA VALLEY MIDDLE,290315000023,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,8.00,0.00,10.00,0.00,0.00,0.00
MO,ARCADIA VALLEY R-II,MO,ARCADIA VALLEY MIDDLE,290315000023,2013,Total enrollment,M,0.00,0.00,2.00,2.00,2.00,143.00,0.00,149.00,55.00,5.00,0.00
MO,ARCADIA VALLEY R-II,MO,ARCADIA VALLEY MIDDLE,290315000023,2013,Total enrollment,F,0.00,0.00,0.00,0.00,5.00,152.00,0.00,157.00,19.00,2.00,0.00
MO,AVILLA R-XIII,MO,AVILLA ELEM.,290411000038,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MO,AVILLA R-XIII,MO,AVILLA ELEM.,290411000038,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MO,AVILLA R-XIII,MO,AVILLA ELEM.,290411000038,2013,Total enrollment,M,2.00,0.00,0.00,5.00,0.00,74.00,8.00,89.00,13.00,0.00,5.00
MO,AVILLA R-XIII,MO,AVILLA ELEM.,290411000038,2013,Total enrollment,F,2.00,0.00,0.00,8.00,0.00,89.00,5.00,104.00,7.00,0.00,5.00
MO,BALLARD R-II,MO,BALLARD HIGH,290417000042,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MO,BALLARD R-II,MO,BALLARD HIGH,290417000042,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MO,BALLARD R-II,MO,BALLARD HIGH,290417000042,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,32.00,0.00,32.00,4.00,0.00,0.00
MO,BALLARD R-II,MO,BALLARD HIGH,290417000042,2013,Total enrollment,F,0.00,2.00,0.00,0.00,0.00,35.00,0.00,37.00,7.00,0.00,0.00
MO,BEVIER C-4,MO,BEVIER ELEM.,290498000062,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
MO,BEVIER C-4,MO,BEVIER ELEM.,290498000062,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
MO,BEVIER C-4,MO,BEVIER ELEM.,290498000062,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,77.00,0.00,77.00,16.00,0.00,0.00
MO,BEVIER C-4,MO,BEVIER ELEM.,290498000062,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,56.00,0.00,56.00,10.00,0.00,0.00
MO,MACON CO. R-IV,MO,MACON CO. ELEM.,292188001220,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,2.00,0.00,0.00
MO,MACON CO. R-IV,MO,MACON CO. ELEM.,292188001220,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,2.00,0.00,0.00
MO,MACON CO. R-IV,MO,MACON CO. ELEM.,292188001220,2013,Total enrollment,M,0.00,0.00,0.00,2.00,2.00,56.00,0.00,60.00,10.00,0.00,0.00
MO,MACON CO. R-IV,MO,MACON CO. ELEM.,292188001220,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,53.00,0.00,53.00,4.00,0.00,0.00
MO,MACON CO. R-IV,MO,MACON CO. HIGH,292188001221,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,8.00,0.00,10.00,2.00,0.00,0.00
MO,MACON CO. R-IV,MO,MACON CO. HIGH,292188001221,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,2.00,0.00,0.00
MO,MACON CO. R-IV,MO,MACON CO. HIGH,292188001221,2013,Total enrollment,M,0.00,0.00,0.00,2.00,2.00,56.00,0.00,60.00,10.00,0.00,0.00
MO,MACON CO. R-IV,MO,MACON CO. HIGH,292188001221,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,53.00,0.00,53.00,4.00,0.00,0.00
MO,GASCONADE CO. R-II,MO,OWENSVILLE MIDDLE,292334001477,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00,0.00,0.00
MO,GASCONADE CO. R-II,MO,OWENSVILLE MIDDLE,292334001477,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00,0.00,0.00
MO,GASCONADE CO. R-II,MO,OWENSVILLE MIDDLE,292334001477,2013,Total enrollment,M,0.00,2.00,0.00,2.00,5.00,197.00,0.00,206.00,37.00,2.00,2.00
MO,GASCONADE CO. R-II,MO,OWENSVILLE MIDDLE,292334001477,2013,Total enrollment,F,0.00,2.00,0.00,5.00,2.00,212.00,0.00,221.00,13.00,2.00,2.00
MO,LUTIE R-VI,MO,LUTIE HIGH,292340002565,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MO,LUTIE R-VI,MO,LUTIE HIGH,292340002565,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,2.00,0.00,0.00
MO,LUTIE R-VI,MO,LUTIE HIGH,292340002565,2013,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,38.00,0.00,38.00,7.00,0.00,0.00
MO,LUTIE R-VI,MO,LUTIE HIGH,292340002565,2013,Total enrollment,F,2.00,0.00,0.00,0.00,2.00,47.00,0.00,51.00,4.00,0.00,0.00
MO,HARDEMAN R-X,MO,HARDEMAN ELEM.,292733001680,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MO,HARDEMAN R-X,MO,HARDEMAN ELEM.,292733001680,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MO,HARDEMAN R-X,MO,HARDEMAN ELEM.,292733001680,2013,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,29.00,2.00,33.00,7.00,2.00,0.00
MO,HARDEMAN R-X,MO,HARDEMAN ELEM.,292733001680,2013,Total enrollment,F,0.00,0.00,0.00,2.00,0.00,32.00,0.00,34.00,0.00,0.00,0.00
MO,FRANCIS HOWELL R-III,MO,FRANCIS HOWELL MIDDLE,292895000220,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,8.00,17.00,0.00,27.00,8.00,2.00,0.00
MO,FRANCIS HOWELL R-III,MO,FRANCIS HOWELL MIDDLE,292895000220,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,2.00,2.00,11.00,14.00,2.00,31.00,2.00,2.00,0.00
MO,FRANCIS HOWELL R-III,MO,FRANCIS HOWELL MIDDLE,292895000220,2013,Total enrollment,M,0.00,14.00,2.00,8.00,35.00,374.00,2.00,435.00,67.00,29.00,2.00
MO,FRANCIS HOWELL R-III,MO,FRANCIS HOWELL MIDDLE,292895000220,2013,Total enrollment,F,0.00,8.00,2.00,8.00,56.00,329.00,8.00,411.00,28.00,17.00,5.00
MO,FRANCIS HOWELL R-III,MO,HOLLENBECK MIDDLE,292895001855,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,8.00,17.00,0.00,25.00,8.00,2.00,0.00
MO,FRANCIS HOWELL R-III,MO,HOLLENBECK MIDDLE,292895001855,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,0.00,11.00,26.00,0.00,39.00,8.00,2.00,0.00
MO,FRANCIS HOWELL R-III,MO,HOLLENBECK MIDDLE,292895001855,2013,Total enrollment,M,2.00,5.00,2.00,8.00,32.00,236.00,2.00,287.00,55.00,14.00,2.00
MO,FRANCIS HOWELL R-III,MO,HOLLENBECK MIDDLE,292895001855,2013,Total enrollment,F,2.00,5.00,0.00,5.00,41.00,248.00,8.00,309.00,31.00,11.00,0.00
MO,HAZELWOOD,MO,SOUTHEAST MIDDLE,291383003005,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,2.00,0.00,89.00,5.00,0.00,96.00,41.00,0.00,0.00
MO,HAZELWOOD,MO,SOUTHEAST MIDDLE,291383003005,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,80.00,2.00,0.00,82.00,14.00,0.00,0.00
MO,HAZELWOOD,MO,SOUTHEAST MIDDLE,291383003005,2015,Total enrollment,M,0.00,0.00,2.00,0.00,299.00,8.00,0.00,309.00,82.00,2.00,0.00
MO,HAZELWOOD,MO,SOUTHEAST MIDDLE,291383003005,2015,Total enrollment,F,0.00,2.00,0.00,2.00,308.00,5.00,2.00,319.00,40.00,2.00,0.00
MO,GASCONADE CO. R-I,MO,HERMANN MIDDLE,291428002464,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,11.00,2.00,13.00,2.00,0.00,0.00
MO,GASCONADE CO. R-I,MO,HERMANN MIDDLE,291428002464,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,17.00,0.00,17.00,2.00,0.00,0.00
MO,GASCONADE CO. R-I,MO,HERMANN MIDDLE,291428002464,2015,Total enrollment,M,0.00,0.00,0.00,2.00,2.00,188.00,8.00,200.00,55.00,14.00,0.00
MO,GASCONADE CO. R-I,MO,HERMANN MIDDLE,291428002464,2015,Total enrollment,F,0.00,2.00,0.00,5.00,0.00,155.00,2.00,164.00,25.00,5.00,2.00
MO,HOLCOMB R-III,MO,HOLCOMB HIGH,291446000678,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,8.00,0.00,10.00,5.00,0.00,0.00
MO,HOLCOMB R-III,MO,HOLCOMB HIGH,291446000678,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,2.00,0.00,4.00,2.00,0.00,0.00
MO,HOLCOMB R-III,MO,HOLCOMB HIGH,291446000678,2015,Total enrollment,M,0.00,0.00,0.00,8.00,0.00,101.00,0.00,109.00,19.00,0.00,2.00
MO,HOLCOMB R-III,MO,HOLCOMB HIGH,291446000678,2015,Total enrollment,F,0.00,0.00,0.00,11.00,0.00,95.00,0.00,106.00,4.00,0.00,2.00
MO,HOLLIDAY C-2,MO,HOLLIDAY ELEM.,291452000682,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MO,HOLLIDAY C-2,MO,HOLLIDAY ELEM.,291452000682,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MO,HOLLIDAY C-2,MO,HOLLIDAY ELEM.,291452000682,2015,Total enrollment,M,0.00,0.00,2.00,0.00,0.00,29.00,0.00,31.00,4.00,2.00,0.00
MO,HOLLIDAY C-2,MO,HOLLIDAY ELEM.,291452000682,2015,Total enrollment,F,0.00,0.00,2.00,0.00,0.00,29.00,0.00,31.00,0.00,0.00,0.00
MO,HUME R-VIII,MO,HUME HIGH,291533000699,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MO,HUME R-VIII,MO,HUME HIGH,291533000699,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MO,HUME R-VIII,MO,HUME HIGH,291533000699,2015,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,23.00,2.00,27.00,13.00,0.00,0.00
MO,HUME R-VIII,MO,HUME HIGH,291533000699,2015,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,35.00,5.00,40.00,7.00,0.00,0.00
MO,IRON CO. C-4 School District,MO,Viburnum High,291551000729,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,2.00,0.00,4.00,0.00,0.00,0.00
MO,IRON CO. C-4 School District,MO,Viburnum High,291551000729,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,2.00,0.00,0.00
MO,IRON CO. C-4 School District,MO,Viburnum High,291551000729,2015,Total enrollment,M,0.00,0.00,0.00,2.00,2.00,83.00,0.00,87.00,4.00,0.00,0.00
MO,IRON CO. C-4 School District,MO,Viburnum High,291551000729,2015,Total enrollment,F,0.00,0.00,0.00,0.00,2.00,86.00,0.00,88.00,7.00,2.00,0.00
MO,JASPER CO. R-V,MO,JASPER HIGH,291614000745,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00
MO,JASPER CO. R-V,MO,JASPER HIGH,291614000745,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MO,JASPER CO. R-V,MO,JASPER HIGH,291614000745,2015,Total enrollment,M,2.00,2.00,0.00,2.00,2.00,113.00,0.00,121.00,19.00,2.00,2.00
MO,JASPER CO. R-V,MO,JASPER HIGH,291614000745,2015,Total enrollment,F,2.00,2.00,0.00,5.00,2.00,80.00,0.00,91.00,4.00,2.00,2.00
MO,BOLIVAR R-I,MO,BOLIVAR MIDDLE,290537002423,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,23.00,0.00,23.00,5.00,0.00,0.00
MO,BOLIVAR R-I,MO,BOLIVAR MIDDLE,290537002423,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,32.00,0.00,34.00,8.00,2.00,0.00
MO,BOLIVAR R-I,MO,BOLIVAR MIDDLE,290537002423,2013,Total enrollment,M,2.00,2.00,0.00,5.00,2.00,287.00,11.00,309.00,55.00,2.00,0.00
MO,BOLIVAR R-I,MO,BOLIVAR MIDDLE,290537002423,2013,Total enrollment,F,2.00,2.00,2.00,8.00,2.00,269.00,8.00,293.00,31.00,2.00,0.00
MO,BRANSON R-IV,MO,BRANSON JR. HIGH,290576000123,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,8.00,2.00,50.00,2.00,64.00,17.00,0.00,2.00
MO,BRANSON R-IV,MO,BRANSON JR. HIGH,290576000123,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,5.00,50.00,2.00,59.00,8.00,0.00,2.00
MO,BRANSON R-IV,MO,BRANSON JR. HIGH,290576000123,2013,Total enrollment,M,0.00,5.00,0.00,35.00,11.00,302.00,5.00,358.00,58.00,0.00,11.00
MO,BRANSON R-IV,MO,BRANSON JR. HIGH,290576000123,2013,Total enrollment,F,0.00,8.00,0.00,29.00,11.00,296.00,11.00,355.00,25.00,0.00,11.00
MO,BRAYMER C-4,MO,BRAYMER HIGH,290582000127,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
MO,BRAYMER C-4,MO,BRAYMER HIGH,290582000127,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MO,BRAYMER C-4,MO,BRAYMER HIGH,290582000127,2013,Total enrollment,M,0.00,2.00,0.00,2.00,5.00,125.00,0.00,134.00,10.00,0.00,0.00
MO,BRAYMER C-4,MO,BRAYMER HIGH,290582000127,2013,Total enrollment,F,0.00,2.00,0.00,2.00,5.00,149.00,0.00,158.00,4.00,0.00,0.00
MO,LINN CO. R-I,MO,LINN CO. HIGH,290600000143,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MO,LINN CO. R-I,MO,LINN CO. HIGH,290600000143,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MO,LINN CO. R-I,MO,LINN CO. HIGH,290600000143,2013,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,59.00,0.00,61.00,7.00,2.00,2.00
MO,LINN CO. R-I,MO,LINN CO. HIGH,290600000143,2013,Total enrollment,F,0.00,0.00,0.00,2.00,2.00,71.00,0.00,75.00,4.00,0.00,0.00
MO,BUCKLIN R-II,MO,BUCKLIN HIGH,290609000147,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MO,BUCKLIN R-II,MO,BUCKLIN HIGH,290609000147,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,2.00,0.00,0.00
MO,BUCKLIN R-II,MO,BUCKLIN HIGH,290609000147,2013,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,26.00,0.00,28.00,4.00,0.00,0.00
MO,BUCKLIN R-II,MO,BUCKLIN HIGH,290609000147,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,38.00,0.00,38.00,7.00,0.00,0.00
MO,CALHOUN R-VIII,MO,CALHOUN HIGH,290648000166,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MO,CALHOUN R-VIII,MO,CALHOUN HIGH,290648000166,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
MO,CALHOUN R-VIII,MO,CALHOUN HIGH,290648000166,2013,Total enrollment,M,2.00,0.00,0.00,2.00,2.00,29.00,0.00,35.00,7.00,0.00,0.00
MO,CALHOUN R-VIII,MO,CALHOUN HIGH,290648000166,2013,Total enrollment,F,0.00,0.00,0.00,2.00,0.00,35.00,0.00,37.00,4.00,0.00,0.00
MO,FRANCIS HOWELL R-III,MO,SAEGER MIDDLE,292895001884,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,5.00,8.00,29.00,2.00,44.00,11.00,2.00,5.00
MO,FRANCIS HOWELL R-III,MO,SAEGER MIDDLE,292895001884,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,5.00,23.00,2.00,30.00,8.00,2.00,0.00
MO,FRANCIS HOWELL R-III,MO,SAEGER MIDDLE,292895001884,2013,Total enrollment,M,0.00,14.00,2.00,14.00,41.00,338.00,5.00,414.00,52.00,20.00,14.00
MO,FRANCIS HOWELL R-III,MO,SAEGER MIDDLE,292895001884,2013,Total enrollment,F,0.00,11.00,0.00,8.00,35.00,320.00,5.00,379.00,25.00,5.00,8.00
MO,FRANCIS HOWELL R-III,MO,BARNWELL MIDDLE,292895002307,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,2.00,26.00,2.00,32.00,5.00,2.00,0.00
MO,FRANCIS HOWELL R-III,MO,BARNWELL MIDDLE,292895002307,2013,Students absent 15 or more school dates during school year,F,2.00,2.00,0.00,2.00,11.00,20.00,5.00,42.00,5.00,5.00,0.00
MO,FRANCIS HOWELL R-III,MO,BARNWELL MIDDLE,292895002307,2013,Total enrollment,M,0.00,26.00,0.00,14.00,53.00,299.00,17.00,409.00,64.00,8.00,8.00
MO,FRANCIS HOWELL R-III,MO,BARNWELL MIDDLE,292895002307,2013,Total enrollment,F,2.00,29.00,0.00,32.00,68.00,317.00,17.00,465.00,22.00,11.00,17.00
MO,FRANCIS HOWELL R-III,MO,BRYAN MIDDLE,292895002698,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,8.00,32.00,0.00,42.00,8.00,2.00,0.00
MO,FRANCIS HOWELL R-III,MO,BRYAN MIDDLE,292895002698,2013,Students absent 15 or more school dates during school year,F,0.00,2.00,0.00,2.00,8.00,29.00,0.00,41.00,8.00,0.00,0.00
MO,FRANCIS HOWELL R-III,MO,BRYAN MIDDLE,292895002698,2013,Total enrollment,M,0.00,11.00,2.00,5.00,47.00,395.00,2.00,462.00,52.00,17.00,0.00
MO,FRANCIS HOWELL R-III,MO,BRYAN MIDDLE,292895002698,2013,Total enrollment,F,2.00,14.00,2.00,8.00,59.00,365.00,5.00,455.00,34.00,11.00,2.00
MO,FRANCIS HOWELL R-III,MO,HERITAGE LANDING,292895003030,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,5.00,2.00,0.00
MO,FRANCIS HOWELL R-III,MO,HERITAGE LANDING,292895003030,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,2.00,0.00
MO,FRANCIS HOWELL R-III,MO,HERITAGE LANDING,292895003030,2013,Total enrollment,M,0.00,0.00,0.00,2.00,2.00,17.00,0.00,21.00,19.00,2.00,0.00
MO,FRANCIS HOWELL R-III,MO,HERITAGE LANDING,292895003030,2013,Total enrollment,F,0.00,0.00,0.00,0.00,2.00,5.00,0.00,7.00,7.00,2.00,0.00
MO,MARIES CO. R-I,MO,VIENNA ELEM.,293087002133,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,2.00,14.00,2.00,18.00,0.00,0.00,0.00
MO,MARIES CO. R-I,MO,VIENNA ELEM.,293087002133,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,14.00,2.00,18.00,0.00,0.00,0.00
MO,MARIES CO. R-I,MO,VIENNA ELEM.,293087002133,2013,Total enrollment,M,0.00,0.00,0.00,0.00,2.00,134.00,2.00,138.00,28.00,0.00,0.00
MO,MARIES CO. R-I,MO,VIENNA ELEM.,293087002133,2013,Total enrollment,F,2.00,0.00,0.00,0.00,5.00,116.00,2.00,125.00,13.00,0.00,0.00
MO,MARIES CO. R-I,MO,VIENNA HIGH,293087002134,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,2.00,0.00,0.00
MO,MARIES CO. R-I,MO,VIENNA HIGH,293087002134,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,2.00,0.00,0.00
MO,MARIES CO. R-I,MO,VIENNA HIGH,293087002134,2013,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,125.00,0.00,127.00,28.00,0.00,0.00
MO,MARIES CO. R-I,MO,VIENNA HIGH,293087002134,2013,Total enrollment,F,2.00,0.00,0.00,2.00,0.00,143.00,2.00,149.00,13.00,0.00,0.00
MO,JOPLIN SCHOOLS,MO,SOUTH MIDDLE,291635002429,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,2.00,23.00,2.00,29.00,8.00,2.00,0.00
MO,JOPLIN SCHOOLS,MO,SOUTH MIDDLE,291635002429,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,26.00,0.00,30.00,5.00,0.00,0.00
MO,JOPLIN SCHOOLS,MO,SOUTH MIDDLE,291635002429,2015,Total enrollment,M,5.00,5.00,2.00,17.00,14.00,269.00,14.00,326.00,64.00,2.00,5.00
MO,JOPLIN SCHOOLS,MO,SOUTH MIDDLE,291635002429,2015,Total enrollment,F,2.00,5.00,2.00,17.00,14.00,236.00,8.00,284.00,34.00,2.00,2.00
MO,JOPLIN SCHOOLS,MO,NORTH MIDDLE,291635002430,2015,Students absent 15 or more school dates during school year,M,2.00,0.00,2.00,5.00,0.00,23.00,2.00,34.00,11.00,0.00,2.00
MO,JOPLIN SCHOOLS,MO,NORTH MIDDLE,291635002430,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,2.00,23.00,0.00,25.00,2.00,2.00,0.00
MO,JOPLIN SCHOOLS,MO,NORTH MIDDLE,291635002430,2015,Total enrollment,M,8.00,2.00,2.00,20.00,11.00,215.00,8.00,266.00,58.00,0.00,2.00
MO,JOPLIN SCHOOLS,MO,NORTH MIDDLE,291635002430,2015,Total enrollment,F,2.00,2.00,2.00,14.00,14.00,221.00,0.00,255.00,37.00,2.00,2.00
MO,JOPLIN SCHOOLS,MO,EAST MIDDLE,291635002431,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,2.00,17.00,2.00,23.00,8.00,0.00,2.00
MO,JOPLIN SCHOOLS,MO,EAST MIDDLE,291635002431,2015,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,2.00,2.00,14.00,0.00,20.00,8.00,0.00,0.00
MO,JOPLIN SCHOOLS,MO,EAST MIDDLE,291635002431,2015,Total enrollment,M,2.00,5.00,5.00,29.00,20.00,194.00,17.00,272.00,67.00,2.00,8.00
MO,JOPLIN SCHOOLS,MO,EAST MIDDLE,291635002431,2015,Total enrollment,F,2.00,5.00,5.00,26.00,8.00,203.00,14.00,263.00,37.00,0.00,8.00
