Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
IN,JOHN GLENN SCHOOL CORPORATION,IN,HAROLD C UREY MIDDLE SCHOOL,180912001504,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,8.00,0.00,10.00,2.00,0.00,2.00
IN,JOHN GLENN SCHOOL CORPORATION,IN,HAROLD C UREY MIDDLE SCHOOL,180912001504,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,5.00,0.00,23.00,0.00,28.00,8.00,0.00,2.00
IN,JOHN GLENN SCHOOL CORPORATION,IN,HAROLD C UREY MIDDLE SCHOOL,180912001504,2013,Total enrollment,M,2.00,2.00,0.00,11.00,5.00,290.00,5.00,315.00,31.00,17.00,2.00
IN,JOHN GLENN SCHOOL CORPORATION,IN,HAROLD C UREY MIDDLE SCHOOL,180912001504,2013,Total enrollment,F,5.00,2.00,0.00,14.00,5.00,287.00,11.00,324.00,25.00,11.00,2.00
IN,PORTAGE TOWNSHIP SCHOOLS,IN,WILLIAM FEGELY MIDDLE SCHOOL,180915001519,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,5.00,2.00,26.00,2.00,35.00,11.00,0.00,2.00
IN,PORTAGE TOWNSHIP SCHOOLS,IN,WILLIAM FEGELY MIDDLE SCHOOL,180915001519,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,5.00,2.00,8.00,5.00,20.00,5.00,0.00,0.00
IN,PORTAGE TOWNSHIP SCHOOLS,IN,WILLIAM FEGELY MIDDLE SCHOOL,180915001519,2013,Total enrollment,M,0.00,2.00,0.00,89.00,26.00,236.00,5.00,358.00,79.00,5.00,11.00
IN,PORTAGE TOWNSHIP SCHOOLS,IN,WILLIAM FEGELY MIDDLE SCHOOL,180915001519,2013,Total enrollment,F,0.00,0.00,0.00,74.00,38.00,230.00,5.00,347.00,46.00,0.00,8.00
IN,PORTAGE TOWNSHIP SCHOOLS,IN,WILLOWCREEK MIDDLE SCHOOL,180915002212,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,11.00,5.00,59.00,2.00,77.00,23.00,0.00,0.00
IN,PORTAGE TOWNSHIP SCHOOLS,IN,WILLOWCREEK MIDDLE SCHOOL,180915002212,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,14.00,2.00,50.00,2.00,68.00,11.00,2.00,0.00
IN,PORTAGE TOWNSHIP SCHOOLS,IN,WILLOWCREEK MIDDLE SCHOOL,180915002212,2013,Total enrollment,M,2.00,5.00,0.00,104.00,50.00,401.00,11.00,573.00,124.00,8.00,14.00
IN,PORTAGE TOWNSHIP SCHOOLS,IN,WILLOWCREEK MIDDLE SCHOOL,180915002212,2013,Total enrollment,F,2.00,5.00,0.00,131.00,44.00,299.00,8.00,489.00,55.00,2.00,8.00
IN,SALEM COMMUNITY SCHOOLS,IN,SALEM MIDDLE SCHOOL,180981001601,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,20.00,2.00,22.00,8.00,0.00,0.00
IN,SALEM COMMUNITY SCHOOLS,IN,SALEM MIDDLE SCHOOL,180981001601,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,5.00,2.00,0.00
IN,SALEM COMMUNITY SCHOOLS,IN,SALEM MIDDLE SCHOOL,180981001601,2013,Total enrollment,M,2.00,0.00,0.00,2.00,0.00,221.00,2.00,227.00,52.00,5.00,0.00
IN,SALEM COMMUNITY SCHOOLS,IN,SALEM MIDDLE SCHOOL,180981001601,2013,Total enrollment,F,0.00,2.00,0.00,2.00,2.00,212.00,2.00,220.00,37.00,2.00,0.00
IN,DALEVILLE COMMUNITY SCHOOLS,IN,DALEVILLE JR/SR HIGH SCHOOL,180984001603,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,20.00,2.00,24.00,2.00,0.00,0.00
IN,DALEVILLE COMMUNITY SCHOOLS,IN,DALEVILLE JR/SR HIGH SCHOOL,180984001603,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,2.00,0.00,0.00
IN,DALEVILLE COMMUNITY SCHOOLS,IN,DALEVILLE JR/SR HIGH SCHOOL,180984001603,2013,Total enrollment,M,0.00,0.00,0.00,2.00,2.00,176.00,5.00,185.00,16.00,0.00,0.00
IN,DALEVILLE COMMUNITY SCHOOLS,IN,DALEVILLE JR/SR HIGH SCHOOL,180984001603,2013,Total enrollment,F,0.00,2.00,0.00,2.00,0.00,194.00,5.00,203.00,13.00,0.00,2.00
IN,M S D STEUBEN COUNTY,IN,ANGOLA MIDDLE SCHOOL,181110001798,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00
IN,M S D STEUBEN COUNTY,IN,ANGOLA MIDDLE SCHOOL,181110001798,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,5.00,2.00,7.00,0.00,0.00,0.00
IN,M S D STEUBEN COUNTY,IN,ANGOLA MIDDLE SCHOOL,181110001798,2013,Total enrollment,M,2.00,2.00,0.00,26.00,0.00,299.00,8.00,337.00,52.00,0.00,8.00
IN,M S D STEUBEN COUNTY,IN,ANGOLA MIDDLE SCHOOL,181110001798,2013,Total enrollment,F,2.00,2.00,2.00,35.00,2.00,287.00,14.00,344.00,37.00,0.00,14.00
IN,Kokomo School Corporation,IN,Central Middle School,180537000998,2015,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,2.00,2.00,20.00,5.00,31.00,11.00,0.00,0.00
IN,Kokomo School Corporation,IN,Central Middle School,180537000998,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,5.00,23.00,5.00,35.00,2.00,0.00,0.00
IN,Kokomo School Corporation,IN,Central Middle School,180537000998,2015,Total enrollment,M,2.00,5.00,0.00,11.00,32.00,179.00,20.00,249.00,40.00,8.00,2.00
IN,Kokomo School Corporation,IN,Central Middle School,180537000998,2015,Total enrollment,F,2.00,2.00,0.00,20.00,23.00,173.00,29.00,249.00,22.00,8.00,5.00
IN,Kokomo School Corporation,IN,Maple Crest Middle School,180537001018,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,11.00,17.00,5.00,35.00,14.00,0.00,0.00
IN,Kokomo School Corporation,IN,Maple Crest Middle School,180537001018,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,5.00,20.00,2.00,29.00,5.00,2.00,2.00
IN,Kokomo School Corporation,IN,Maple Crest Middle School,180537001018,2015,Total enrollment,M,2.00,2.00,0.00,14.00,44.00,155.00,26.00,243.00,79.00,8.00,5.00
IN,Kokomo School Corporation,IN,Maple Crest Middle School,180537001018,2015,Total enrollment,F,0.00,2.00,0.00,11.00,29.00,140.00,11.00,193.00,34.00,5.00,8.00
IN,Lafayette School Corporation,IN,Lafayette Tecumseh Jr High Sch,180540000975,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,5.00,11.00,26.00,2.00,44.00,11.00,2.00,2.00
IN,Lafayette School Corporation,IN,Lafayette Tecumseh Jr High Sch,180540000975,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,8.00,11.00,29.00,2.00,50.00,8.00,2.00,2.00
IN,Lafayette School Corporation,IN,Lafayette Tecumseh Jr High Sch,180540000975,2015,Total enrollment,M,2.00,2.00,0.00,155.00,80.00,272.00,29.00,540.00,124.00,14.00,38.00
IN,Lafayette School Corporation,IN,Lafayette Tecumseh Jr High Sch,180540000975,2015,Total enrollment,F,2.00,5.00,2.00,140.00,77.00,236.00,26.00,488.00,73.00,8.00,35.00
IN,Maconaquah School Corp,IN,Maconaquah Middle School,180609001079,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,2.00,44.00,2.00,50.00,8.00,2.00,0.00
IN,Maconaquah School Corp,IN,Maconaquah Middle School,180609001079,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,20.00,2.00,26.00,0.00,2.00,0.00
IN,Maconaquah School Corp,IN,Maconaquah Middle School,180609001079,2015,Total enrollment,M,2.00,2.00,0.00,14.00,5.00,233.00,8.00,264.00,76.00,8.00,8.00
IN,Maconaquah School Corp,IN,Maconaquah Middle School,180609001079,2015,Total enrollment,F,2.00,2.00,0.00,14.00,11.00,233.00,14.00,276.00,31.00,5.00,5.00
IN,Madison Consolidated Schools,IN,Madison Consolidated Jr High Sch,180612001091,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IN,Madison Consolidated Schools,IN,Madison Consolidated Jr High Sch,180612001091,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IN,Madison Consolidated Schools,IN,Madison Consolidated Jr High Sch,180612001091,2015,Total enrollment,M,0.00,5.00,2.00,23.00,5.00,269.00,11.00,315.00,73.00,8.00,5.00
IN,Madison Consolidated Schools,IN,Madison Consolidated Jr High Sch,180612001091,2015,Total enrollment,F,0.00,5.00,2.00,8.00,5.00,266.00,17.00,303.00,34.00,2.00,2.00
IN,Madison-Grant United Sch Corp,IN,Madison-Grant High School,180624001097,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,26.00,2.00,30.00,0.00,2.00,0.00
IN,Madison-Grant United Sch Corp,IN,Madison-Grant High School,180624001097,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,44.00,2.00,48.00,0.00,0.00,0.00
IN,Madison-Grant United Sch Corp,IN,Madison-Grant High School,180624001097,2015,Total enrollment,M,2.00,0.00,0.00,2.00,2.00,200.00,8.00,214.00,0.00,11.00,0.00
IN,Madison-Grant United Sch Corp,IN,Madison-Grant High School,180624001097,2015,Total enrollment,F,0.00,2.00,0.00,8.00,0.00,194.00,5.00,209.00,0.00,2.00,0.00
IN,Madison-Grant United Sch Corp,IN,Madison-Grant Jr High School,180624002279,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,11.00,2.00,15.00,0.00,0.00,0.00
IN,Madison-Grant United Sch Corp,IN,Madison-Grant Jr High School,180624002279,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,11.00,2.00,15.00,0.00,0.00,0.00
IN,Madison-Grant United Sch Corp,IN,Madison-Grant Jr High School,180624002279,2015,Total enrollment,M,0.00,2.00,0.00,5.00,0.00,101.00,2.00,110.00,0.00,5.00,0.00
IN,Madison-Grant United Sch Corp,IN,Madison-Grant Jr High School,180624002279,2015,Total enrollment,F,0.00,0.00,0.00,2.00,0.00,80.00,2.00,84.00,0.00,2.00,0.00
IN,BLOOMFIELD SCHOOL DISTRICT,IN,BLOOMFIELD JR-SR HIGH SCHOOL,180060000113,2013,Students absent 15 or more school dates during school year,M,2.00,0.00,0.00,0.00,0.00,20.00,0.00,22.00,11.00,0.00,0.00
IN,BLOOMFIELD SCHOOL DISTRICT,IN,BLOOMFIELD JR-SR HIGH SCHOOL,180060000113,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,0.00,0.00,17.00,0.00,19.00,5.00,0.00,0.00
IN,BLOOMFIELD SCHOOL DISTRICT,IN,BLOOMFIELD JR-SR HIGH SCHOOL,180060000113,2013,Total enrollment,M,2.00,2.00,0.00,5.00,0.00,194.00,5.00,208.00,34.00,2.00,0.00
IN,BLOOMFIELD SCHOOL DISTRICT,IN,BLOOMFIELD JR-SR HIGH SCHOOL,180060000113,2013,Total enrollment,F,2.00,2.00,0.00,5.00,0.00,197.00,8.00,214.00,22.00,0.00,0.00
IN,MONROE COUNTY COM SCH CORP,IN,LORA L BATCHELOR MIDDLE SCH,180063000130,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,2.00,5.00,41.00,5.00,55.00,20.00,8.00,0.00
IN,MONROE COUNTY COM SCH CORP,IN,LORA L BATCHELOR MIDDLE SCH,180063000130,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,41.00,5.00,50.00,11.00,8.00,0.00
IN,MONROE COUNTY COM SCH CORP,IN,LORA L BATCHELOR MIDDLE SCH,180063000130,2013,Total enrollment,M,2.00,5.00,0.00,11.00,14.00,218.00,14.00,264.00,58.00,8.00,0.00
IN,MONROE COUNTY COM SCH CORP,IN,LORA L BATCHELOR MIDDLE SCH,180063000130,2013,Total enrollment,F,2.00,5.00,0.00,17.00,8.00,215.00,20.00,267.00,31.00,8.00,5.00
IN,MONROE COUNTY COM SCH CORP,IN,JACKSON CREEK MIDDLE SCH,180063001123,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,2.00,0.00,20.00,2.00,26.00,5.00,2.00,2.00
IN,MONROE COUNTY COM SCH CORP,IN,JACKSON CREEK MIDDLE SCH,180063001123,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,20.00,2.00,22.00,5.00,2.00,0.00
IN,MONROE COUNTY COM SCH CORP,IN,JACKSON CREEK MIDDLE SCH,180063001123,2013,Total enrollment,M,2.00,14.00,0.00,14.00,8.00,236.00,11.00,285.00,31.00,8.00,5.00
IN,MONROE COUNTY COM SCH CORP,IN,JACKSON CREEK MIDDLE SCH,180063001123,2013,Total enrollment,F,0.00,23.00,0.00,11.00,5.00,215.00,11.00,265.00,22.00,5.00,8.00
IN,MONROE COUNTY COM SCH CORP,IN,TRI-NORTH MIDDLE SCHOOL,180063002232,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,5.00,29.00,2.00,36.00,14.00,0.00,0.00
IN,MONROE COUNTY COM SCH CORP,IN,TRI-NORTH MIDDLE SCHOOL,180063002232,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,5.00,26.00,2.00,35.00,8.00,2.00,0.00
IN,MONROE COUNTY COM SCH CORP,IN,TRI-NORTH MIDDLE SCHOOL,180063002232,2013,Total enrollment,M,2.00,14.00,0.00,11.00,20.00,212.00,17.00,276.00,43.00,5.00,11.00
IN,MONROE COUNTY COM SCH CORP,IN,TRI-NORTH MIDDLE SCHOOL,180063002232,2013,Total enrollment,F,2.00,20.00,0.00,11.00,20.00,215.00,17.00,285.00,28.00,5.00,8.00
IN,MEDORA COMMUNITY SCHOOL CORP,IN,MEDORA JR & SR HIGH SCHOOL,180123000201,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IN,MEDORA COMMUNITY SCHOOL CORP,IN,MEDORA JR & SR HIGH SCHOOL,180123000201,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IN,MEDORA COMMUNITY SCHOOL CORP,IN,MEDORA JR & SR HIGH SCHOOL,180123000201,2013,Total enrollment,M,0.00,0.00,2.00,2.00,2.00,83.00,0.00,89.00,25.00,0.00,0.00
IN,MEDORA COMMUNITY SCHOOL CORP,IN,MEDORA JR & SR HIGH SCHOOL,180123000201,2013,Total enrollment,F,2.00,0.00,0.00,2.00,0.00,65.00,0.00,69.00,13.00,2.00,0.00
IN,CARROLL CONSOLIDATED SCH CORP,IN,CARROLL SENIOR HIGH SCHOOL,180129000203,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,17.00,2.00,21.00,2.00,0.00,0.00
IN,CARROLL CONSOLIDATED SCH CORP,IN,CARROLL SENIOR HIGH SCHOOL,180129000203,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,14.00,0.00,16.00,2.00,0.00,0.00
IN,CARROLL CONSOLIDATED SCH CORP,IN,CARROLL SENIOR HIGH SCHOOL,180129000203,2013,Total enrollment,M,2.00,0.00,0.00,8.00,0.00,257.00,2.00,269.00,34.00,2.00,2.00
IN,CARROLL CONSOLIDATED SCH CORP,IN,CARROLL SENIOR HIGH SCHOOL,180129000203,2013,Total enrollment,F,8.00,0.00,0.00,11.00,0.00,230.00,2.00,251.00,19.00,2.00,2.00
IN,CROTHERSVILLE COMMUNITY SCHOOLS,IN,CROTHERSVILLE JR-SR HIGH SCHOOL,181206001893,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
IN,CROTHERSVILLE COMMUNITY SCHOOLS,IN,CROTHERSVILLE JR-SR HIGH SCHOOL,181206001893,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,5.00,0.00,0.00
IN,CROTHERSVILLE COMMUNITY SCHOOLS,IN,CROTHERSVILLE JR-SR HIGH SCHOOL,181206001893,2013,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,143.00,0.00,145.00,46.00,2.00,2.00
IN,CROTHERSVILLE COMMUNITY SCHOOLS,IN,CROTHERSVILLE JR-SR HIGH SCHOOL,181206001893,2013,Total enrollment,F,0.00,0.00,0.00,2.00,0.00,131.00,2.00,135.00,22.00,2.00,5.00
IN,FRANKTON-LAPEL COMMUNITY SCHS,IN,FRANKTON JR-SR HIGH SCH,181288002050,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,50.00,2.00,54.00,8.00,2.00,0.00
IN,FRANKTON-LAPEL COMMUNITY SCHS,IN,FRANKTON JR-SR HIGH SCH,181288002050,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,53.00,8.00,63.00,2.00,2.00,0.00
IN,FRANKTON-LAPEL COMMUNITY SCHS,IN,FRANKTON JR-SR HIGH SCH,181288002050,2013,Total enrollment,M,0.00,0.00,0.00,5.00,2.00,332.00,14.00,353.00,43.00,14.00,5.00
IN,FRANKTON-LAPEL COMMUNITY SCHS,IN,FRANKTON JR-SR HIGH SCH,181288002050,2013,Total enrollment,F,2.00,0.00,0.00,11.00,2.00,299.00,17.00,331.00,25.00,8.00,8.00
IN,FRANKTON-LAPEL COMMUNITY SCHS,IN,LAPEL MIDDLE SCHOOL,181288002418,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,2.00,2.00,0.00
IN,FRANKTON-LAPEL COMMUNITY SCHS,IN,LAPEL MIDDLE SCHOOL,181288002418,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,2.00,0.00,0.00
IN,FRANKTON-LAPEL COMMUNITY SCHS,IN,LAPEL MIDDLE SCHOOL,181288002418,2013,Total enrollment,M,0.00,2.00,0.00,2.00,5.00,182.00,5.00,196.00,25.00,5.00,0.00
IN,FRANKTON-LAPEL COMMUNITY SCHS,IN,LAPEL MIDDLE SCHOOL,181288002418,2013,Total enrollment,F,0.00,2.00,0.00,2.00,2.00,146.00,2.00,154.00,16.00,2.00,0.00
IN,IN Department of Correction,IN,Pendleton Juv Correctional Fac,180000601935,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IN,IN Department of Correction,IN,Pendleton Juv Correctional Fac,180000601935,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IN,IN Department of Correction,IN,Pendleton Juv Correctional Fac,180000601935,2015,Total enrollment,M,2.00,0.00,0.00,11.00,68.00,71.00,20.00,172.00,91.00,0.00,5.00
IN,IN Department of Correction,IN,Pendleton Juv Correctional Fac,180000601935,2015,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IN,IN Department of Correction,IN,Madison Juvenile Corr Fac,180000601943,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IN,IN Department of Correction,IN,Madison Juvenile Corr Fac,180000601943,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IN,IN Department of Correction,IN,Madison Juvenile Corr Fac,180000601943,2015,Total enrollment,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IN,IN Department of Correction,IN,Madison Juvenile Corr Fac,180000601943,2015,Total enrollment,F,0.00,0.00,0.00,2.00,17.00,32.00,2.00,53.00,22.00,0.00,0.00
IN,IN Department of Correction,IN,Logansport Juvenile Cor Facility,180000601946,2015,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IN,IN Department of Correction,IN,Logansport Juvenile Cor Facility,180000601946,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IN,IN Department of Correction,IN,Logansport Juvenile Cor Facility,180000601946,2015,Total enrollment,M,2.00,0.00,0.00,11.00,35.00,68.00,11.00,127.00,52.00,0.00,5.00
