Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
IA,Clear Creek Amana Comm School District,IA,Clear Creek Amana Middle School,190759001903,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,0.00,23.00,2.00,27.00,2.00,2.00,0.00
IA,Clear Creek Amana Comm School District,IA,Clear Creek Amana Middle School,190759001903,2015,Total enrollment,M,2.00,2.00,0.00,14.00,8.00,215.00,11.00,252.00,37.00,14.00,5.00
IA,Clear Creek Amana Comm School District,IA,Clear Creek Amana Middle School,190759001903,2015,Total enrollment,F,2.00,2.00,2.00,11.00,2.00,188.00,11.00,218.00,22.00,8.00,2.00
IA,Clinton Comm School District,IA,Clinton Middle School,190771002219,2015,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,11.00,11.00,89.00,8.00,121.00,38.00,11.00,2.00
IA,Clinton Comm School District,IA,Clinton Middle School,190771002219,2015,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,11.00,11.00,80.00,2.00,104.00,20.00,2.00,0.00
IA,Clinton Comm School District,IA,Clinton Middle School,190771002219,2015,Total enrollment,M,2.00,5.00,0.00,29.00,29.00,293.00,26.00,384.00,100.00,17.00,11.00
IA,Clinton Comm School District,IA,Clinton Middle School,190771002219,2015,Total enrollment,F,0.00,2.00,0.00,29.00,26.00,305.00,20.00,382.00,55.00,8.00,5.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,ROOSEVELT MIDDLE SCHOOL,190654000258,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,2.00,5.00,17.00,20.00,5.00,51.00,0.00,2.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,ROOSEVELT MIDDLE SCHOOL,190654000258,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,5.00,8.00,38.00,2.00,55.00,0.00,5.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,ROOSEVELT MIDDLE SCHOOL,190654000258,2013,Total enrollment,M,0.00,5.00,2.00,20.00,68.00,185.00,20.00,300.00,0.00,8.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,ROOSEVELT MIDDLE SCHOOL,190654000258,2013,Total enrollment,F,2.00,2.00,2.00,26.00,62.00,182.00,14.00,290.00,0.00,8.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,TAFT MIDDLE SCHOOL,190654000261,2013,Students absent 15 or more school dates during school year,M,0.00,2.00,0.00,0.00,2.00,23.00,0.00,27.00,0.00,2.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,TAFT MIDDLE SCHOOL,190654000261,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,2.00,2.00,2.00,8.00,0.00,14.00,0.00,0.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,TAFT MIDDLE SCHOOL,190654000261,2013,Total enrollment,M,0.00,5.00,2.00,8.00,14.00,257.00,8.00,294.00,0.00,20.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,TAFT MIDDLE SCHOOL,190654000261,2013,Total enrollment,F,0.00,5.00,2.00,8.00,14.00,236.00,11.00,276.00,0.00,11.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,WILSON MIDDLE SCHOOL,190654000267,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,2.00,5.00,11.00,23.00,2.00,43.00,0.00,2.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,WILSON MIDDLE SCHOOL,190654000267,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,8.00,32.00,5.00,47.00,0.00,2.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,WILSON MIDDLE SCHOOL,190654000267,2013,Total enrollment,M,2.00,2.00,2.00,14.00,41.00,143.00,8.00,212.00,0.00,11.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,WILSON MIDDLE SCHOOL,190654000267,2013,Total enrollment,F,2.00,0.00,0.00,11.00,26.00,119.00,11.00,169.00,0.00,2.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,TAFT ALTERNATIVE SCHOOL,190654002046,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,5.00,5.00,0.00,10.00,0.00,0.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,TAFT ALTERNATIVE SCHOOL,190654002046,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,TAFT ALTERNATIVE SCHOOL,190654002046,2013,Total enrollment,M,0.00,0.00,0.00,0.00,2.00,5.00,2.00,9.00,0.00,0.00,0.00
IA,CEDAR RAPIDS COMM SCHOOL DISTRICT,IA,TAFT ALTERNATIVE SCHOOL,190654002046,2013,Total enrollment,F,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IA,CENTRAL LEE COMM SCHOOL DISTRICT,IA,CENTRAL LEE MIDDLE SCHOOL,190693000303,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,0.00,17.00,2.00,21.00,5.00,0.00,0.00
IA,CENTRAL LEE COMM SCHOOL DISTRICT,IA,CENTRAL LEE MIDDLE SCHOOL,190693000303,2013,Students absent 15 or more school dates during school year,F,2.00,0.00,0.00,2.00,2.00,17.00,0.00,23.00,2.00,0.00,0.00
IA,CENTRAL LEE COMM SCHOOL DISTRICT,IA,CENTRAL LEE MIDDLE SCHOOL,190693000303,2013,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,125.00,2.00,129.00,10.00,0.00,0.00
IA,CENTRAL LEE COMM SCHOOL DISTRICT,IA,CENTRAL LEE MIDDLE SCHOOL,190693000303,2013,Total enrollment,F,2.00,0.00,0.00,2.00,2.00,107.00,0.00,113.00,10.00,0.00,0.00
IA,CHARITON COMM SCHOOL DISTRICT,IA,CHARITON MIDDLE SCHOOL,190705000314,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,2.00,2.00,35.00,0.00,39.00,11.00,0.00,2.00
IA,CHARITON COMM SCHOOL DISTRICT,IA,CHARITON MIDDLE SCHOOL,190705000314,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,2.00,2.00,29.00,0.00,33.00,8.00,0.00,2.00
IA,CHARITON COMM SCHOOL DISTRICT,IA,CHARITON MIDDLE SCHOOL,190705000314,2013,Total enrollment,M,2.00,0.00,0.00,2.00,5.00,170.00,2.00,181.00,28.00,0.00,11.00
IA,CHARITON COMM SCHOOL DISTRICT,IA,CHARITON MIDDLE SCHOOL,190705000314,2013,Total enrollment,F,0.00,0.00,0.00,5.00,2.00,146.00,0.00,153.00,22.00,0.00,11.00
IA,CLARKSVILLE COMM SCHOOL DISTRICT,IA,CLARKSVILLE HIGH SCHOOL,190744000355,2013,Students absent 15 or more school dates during school year,M,0.00,0.00,0.00,0.00,0.00,17.00,2.00,19.00,2.00,2.00,0.00
IA,CLARKSVILLE COMM SCHOOL DISTRICT,IA,CLARKSVILLE HIGH SCHOOL,190744000355,2013,Students absent 15 or more school dates during school year,F,0.00,0.00,0.00,0.00,0.00,14.00,2.00,16.00,5.00,0.00,0.00
IA,CLARKSVILLE COMM SCHOOL DISTRICT,IA,CLARKSVILLE HIGH SCHOOL,190744000355,2013,Total enrollment,M,0.00,0.00,0.00,2.00,0.00,74.00,5.00,81.00,16.00,2.00,0.00
IA,CLARKSVILLE COMM SCHOOL DISTRICT,IA,CLARKSVILLE HIGH SCHOOL,190744000355,2013,Total enrollment,F,0.00,2.00,0.00,0.00,0.00,71.00,5.00,78.00,7.00,0.00,0.00
IA,Manson Northwest Webster Comm School District,IA,Manson Northwest Webster Junior High/High School,191833001053,2017,Students absent 15 or more school dates during school year,M,,,,,,3.00,,3.00,,,
IA,Manson Northwest Webster Comm School District,IA,Manson Northwest Webster Junior High/High School,191833001053,2017,Students absent 15 or more school dates during school year,F,,,,,,5.00,,5.00,1.00,,
IA,Maple Valley-Anthon Oto Comm School District,IA,MVAO Middle School,191848000079,2017,Students absent 15 or more school dates during school year,M,,,,,,10.00,,10.00,3.00,,
IA,Maple Valley-Anthon Oto Comm School District,IA,MVAO Middle School,191848000079,2017,Students absent 15 or more school dates during school year,F,1.00,,,1.00,,4.00,,6.00,2.00,1.00,
IA,Maquoketa Comm School District,IA,Maquoketa Middle School,191851001063,2017,Students absent 15 or more school dates during school year,M,,,,,,7.00,,7.00,5.00,,
IA,Maquoketa Comm School District,IA,Maquoketa Middle School,191851001063,2017,Students absent 15 or more school dates during school year,F,,,,,,1.00,,1.00,,,
IA,Maquoketa Valley Comm School District,IA,Maquoketa Valley Middle School,191854000725,2017,Students absent 15 or more school dates during school year,M,,,,,,4.00,,4.00,,,
IA,Maquoketa Valley Comm School District,IA,Maquoketa Valley Middle School,191854000725,2017,Students absent 15 or more school dates during school year,F,,,,,1.00,11.00,,12.00,,,
IA,Moravia Comm School District,IA,Moravia High School,191971001157,2017,Students absent 15 or more school dates during school year,M,,,,1.00,,60.00,,61.00,10.00,,
IA,Moravia Comm School District,IA,Moravia High School,191971001157,2017,Students absent 15 or more school dates during school year,F,,,,2.00,3.00,68.00,,73.00,5.00,,
IA,Mormon Trail Comm School District,IA,Mormon Trail Jr-Sr High School,191974001160,2017,Students absent 15 or more school dates during school year,M,,,,,,11.00,,11.00,3.00,1.00,
IA,Mormon Trail Comm School District,IA,Mormon Trail Jr-Sr High School,191974001160,2017,Students absent 15 or more school dates during school year,F,,,,,,8.00,,8.00,,,
IA,Moulton-Udell Comm School District,IA,Moulton-Udell High School,191980001164,2017,Students absent 15 or more school dates during school year,M,,,,,,10.00,,10.00,1.00,,
IA,Moulton-Udell Comm School District,IA,Moulton-Udell High School,191980001164,2017,Students absent 15 or more school dates during school year,F,,,,,,9.00,,9.00,1.00,,
IA,North Kossuth Comm School District,IA,North Union Middle School,192083002179,2017,Students absent 15 or more school dates during school year,M,,,,,,19.00,,19.00,4.00,3.00,
IA,North Kossuth Comm School District,IA,North Union Middle School,192083002179,2017,Students absent 15 or more school dates during school year,F,,,,2.00,1.00,16.00,3.00,22.00,3.00,7.00,1.00
IA,North Mahaska Comm School District,IA,North Mahaska Jr-Sr High School,192085001245,2017,Students absent 15 or more school dates during school year,M,,,,,,19.00,,19.00,3.00,2.00,
IA,North Mahaska Comm School District,IA,North Mahaska Jr-Sr High School,192085001245,2017,Students absent 15 or more school dates during school year,F,,,,,,19.00,1.00,20.00,4.00,,
IA,North Polk Comm School District,IA,North Polk Middle School,192091002095,2017,Students absent 15 or more school dates during school year,M,,,,,,2.00,,2.00,,,
IA,North Polk Comm School District,IA,North Polk Middle School,192091002095,2017,Students absent 15 or more school dates during school year,F,,,,1.00,,16.00,,17.00,1.00,1.00,
IA,North Scott Comm School District,IA,North Scott Junior High School,192094001255,2017,Students absent 15 or more school dates during school year,M,,,,1.00,,6.00,,7.00,3.00,,
IA,North Scott Comm School District,IA,North Scott Junior High School,192094001255,2017,Students absent 15 or more school dates during school year,F,,,,2.00,,8.00,,10.00,2.00,1.00,
IA,Oskaloosa Comm School District,IA,Oskaloosa Middle School,192187001310,2017,Students absent 15 or more school dates during school year,M,,2.00,,,2.00,14.00,2.00,20.00,4.00,,
IA,Oskaloosa Comm School District,IA,Oskaloosa Middle School,192187001310,2017,Students absent 15 or more school dates during school year,F,,,,,1.00,18.00,1.00,20.00,4.00,,
IA,Ottumwa Comm School District,IA,Evans Middle School,192211001316,2017,Students absent 15 or more school dates during school year,M,,2.00,1.00,13.00,8.00,27.00,3.00,54.00,21.00,1.00,6.00
IA,Ottumwa Comm School District,IA,Evans Middle School,192211001316,2017,Students absent 15 or more school dates during school year,F,,3.00,2.00,9.00,6.00,42.00,,62.00,9.00,,6.00
IA,Paton-Churdan Comm School District,IA,Paton-Churdan Jr-Sr High School,192238001339,2017,Students absent 15 or more school dates during school year,M,,,,,,,,0.00,,,
IA,Paton-Churdan Comm School District,IA,Paton-Churdan Jr-Sr High School,192238001339,2017,Students absent 15 or more school dates during school year,F,,,,,,6.00,,6.00,1.00,,
IA,Pekin Comm School District,IA,Pekin Middle School,192244000523,2017,Students absent 15 or more school dates during school year,M,,,,,,6.00,,6.00,1.00,1.00,
IA,Pekin Comm School District,IA,Pekin Middle School,192244000523,2017,Students absent 15 or more school dates during school year,F,,,,,,5.00,3.00,8.00,,,
IA,Pella Comm School District,IA,Pella Middle School,192247001351,2017,Students absent 15 or more school dates during school year,M,,2.00,,1.00,,6.00,1.00,10.00,2.00,3.00,
IA,Pella Comm School District,IA,Pella Middle School,192247001351,2017,Students absent 15 or more school dates during school year,F,,,,2.00,1.00,10.00,,13.00,3.00,1.00,1.00
IA,St Ansgar Comm School District,IA,St. Ansgar Middle School,192520001440,2017,Students absent 15 or more school dates during school year,M,,,,,,5.00,,5.00,3.00,,
IA,St Ansgar Comm School District,IA,St. Ansgar Middle School,192520001440,2017,Students absent 15 or more school dates during school year,F,,,,,,3.00,1.00,4.00,,,
IA,Saydel Comm School District,IA,Woodside Middle School,192532001448,2017,Students absent 15 or more school dates during school year,M,2.00,,,,2.00,20.00,1.00,25.00,3.00,,
IA,Saydel Comm School District,IA,Woodside Middle School,192532001448,2017,Students absent 15 or more school dates during school year,F,,,,3.00,,19.00,,22.00,1.00,,1.00
IA,Schaller-Crestland Comm School District,IA,Schaller-Crestland M.S. Ridge View Middle School,192538002121,2017,Students absent 15 or more school dates during school year,M,,1.00,,1.00,1.00,15.00,,18.00,1.00,,
IA,Schaller-Crestland Comm School District,IA,Schaller-Crestland M.S. Ridge View Middle School,192538002121,2017,Students absent 15 or more school dates during school year,F,,,,4.00,1.00,8.00,,13.00,1.00,,1.00
IA,Schleswig Comm School District,IA,Schleswig Middle-School,192541001451,2017,Students absent 15 or more school dates during school year,M,,,,,,4.00,,4.00,1.00,,
IA,Schleswig Comm School District,IA,Schleswig Middle-School,192541001451,2017,Students absent 15 or more school dates during school year,F,,,,1.00,,,,1.00,,,
IA,South Winneshiek Comm School District,IA,South Winneshiek Middle School,192679001564,2017,Students absent 15 or more school dates during school year,M,1.00,,,,,5.00,,6.00,1.00,,
IA,South Winneshiek Comm School District,IA,South Winneshiek Middle School,192679001564,2017,Students absent 15 or more school dates during school year,F,,,,,,4.00,,4.00,1.00,1.00,
IA,Southeast Polk Comm School District,IA,Southeast Polk Junior High,192682001573,2017,Students absent 15 or more school dates during school year,M,,,,9.00,1.00,38.00,2.00,50.00,13.00,2.00,
IA,Southeast Polk Comm School District,IA,Southeast Polk Junior High,192682001573,2017,Students absent 15 or more school dates during school year,F,,,,4.00,3.00,33.00,6.00,46.00,7.00,2.00,
IA,Southeast Warren Comm School District,IA,Southeast Warren Jr-Sr High School,192685001576,2017,Students absent 15 or more school dates during school year,M,,,,1.00,,24.00,,25.00,6.00,1.00,
IA,Southeast Warren Comm School District,IA,Southeast Warren Jr-Sr High School,192685001576,2017,Students absent 15 or more school dates during school year,F,,,,2.00,,20.00,,22.00,3.00,3.00,
IA,Spencer Comm School District,IA,Spencer Middle School,192691001583,2017,Students absent 15 or more school dates during school year,M,,,,3.00,,25.00,1.00,29.00,6.00,,
IA,Spencer Comm School District,IA,Spencer Middle School,192691001583,2017,Students absent 15 or more school dates during school year,F,,,,5.00,2.00,23.00,,30.00,4.00,,1.00
IA,Turkey Valley Comm School District,IA,Turkey Valley Jr-Sr High School,192811001640,2017,Students absent 15 or more school dates during school year,M,,,,2.00,,6.00,,8.00,3.00,2.00,2.00
IA,Turkey Valley Comm School District,IA,Turkey Valley Jr-Sr High School,192811001640,2017,Students absent 15 or more school dates during school year,F,,,,,,8.00,,8.00,2.00,1.00,
IA,Twin Cedars Comm School District,IA,Twin Cedars Jr-Sr High School,192817001642,2017,Students absent 15 or more school dates during school year,M,,,,,,6.00,,6.00,3.00,,
IA,Twin Cedars Comm School District,IA,Twin Cedars Jr-Sr High School,192817001642,2017,Students absent 15 or more school dates during school year,F,,,,,,6.00,,6.00,,,
IA,Underwood Comm School District,IA,Underwood Middle School,192823001892,2017,Students absent 15 or more school dates during school year,M,,,,1.00,,6.00,,7.00,1.00,1.00,
IA,Underwood Comm School District,IA,Underwood Middle School,192823001892,2017,Students absent 15 or more school dates during school year,F,,,,1.00,,2.00,1.00,4.00,,,
IA,Storm Lake Comm School District,IA,Storm Lake Middle School,192739001600,2017,Students absent 15 or more school dates during school year,M,,4.00,2.00,19.00,1.00,8.00,,34.00,5.00,,14.00
IA,Storm Lake Comm School District,IA,Storm Lake Middle School,192739001600,2017,Students absent 15 or more school dates during school year,F,,3.00,1.00,17.00,,3.00,1.00,25.00,2.00,2.00,6.00
IA,Storm Lake Comm School District,IA,Storm Lake High School,192739001601,2017,Students absent 15 or more school dates during school year,M,,8.00,4.00,47.00,4.00,9.00,,72.00,5.00,3.00,25.00
IA,Storm Lake Comm School District,IA,Storm Lake High School,192739001601,2017,Students absent 15 or more school dates during school year,F,,9.00,10.00,43.00,4.00,7.00,,73.00,5.00,1.00,21.00
IA,West Central Valley Comm School District,IA,West Central Valley Middle School,192750000664,2017,Students absent 15 or more school dates during school year,M,,,,2.00,,18.00,,20.00,4.00,,
IA,West Central Valley Comm School District,IA,West Central Valley Middle School,192750000664,2017,Students absent 15 or more school dates during school year,F,1.00,,,1.00,,9.00,1.00,12.00,2.00,,
IA,Sumner-Fredericksburg Comm School District,IA,Sumner-Fredericksburg Middle School,192760000742,2017,Students absent 15 or more school dates during school year,M,,,,2.00,,5.00,,7.00,3.00,,
